userId,review,평점,bookId
ch*******,흥미진진한 내용입니다,10.0,S000210779664
ro*****,아이가좋아해 순삭이에요,10.0,S000210779664
ra*******,아이가 정말 좋아하는 시리즈라 항상 구입해요.,10.0,S000210779664
ss***,아이가 학교에서 추천 받았다며 재미있게 읽어요~,10.0,S000210779664
oo*******,1-5권까지 있어서 6권도 샀어요 아이가 앉은 자리에서 다읽네요 너무 재밌데요 7권 언제 나오는지 물어보고 또 사달래여,10.0,S000210779664
db********,선물용으로도 좋아요,10.0,S000210779664
an*******,읽어도 읽어도 질리지 않고 재미있게 읽을 수 있는 책이에요~,10.0,S000210779664
p8******,아이가 좋아합니다~,7.5,S000210779664
so****,아이가 너무 좋아하는 깜냥시리즈. 이번편도 너무 재미있게 읽었어요.,10.0,S000210779664
js******,8살 아이가 단숨에 쑥 읽어내려갔습니다~ 재밌다고 하네요~^^,10.0,S000210779664
an*******,아이가 재미있게 봤어요~~,10.0,S000210779664
sk*******,깜냥 시리즈 좋아해요~,10.0,S000210779664
dl*******,아이가 진짜 좋아하는책,10.0,S000210779664
ji********,아이들이 좋아합니다,10.0,S000210779664
ru******,초2 둘째가 좋아하는 책입니다. 잘 읽네요.,10.0,S000210779664
81*****,재밌어서 계속 구매해서 보고있어요~,10.0,S000210779664
du******,재미있어요! 아이가 이 시리즈 다 사달라고 하네요^^,10.0,S000210779664
nh***************,깜냥 완독하였어요1권부터 6권까지요~^^,10.0,S000210779664
ch*****,재미있게 잘 보고 있어요.,10.0,S000210779664
lb*****,아이가 잘봐요^^ 다음책 기다리고 있습니다,10.0,S000210779664
se***************,아이가 너무 재밌게 읽고 7권 기다려요~~,10.0,S000210779664
po******,아이가 재미있게 찾아 읽는 시리즈입니다,10.0,S000210779664
mr********,고양이를 좋아하는 아이가 재밌게 봤어요,10.0,S000210779664
li******,아이가  좋아해서 사줬어요~,10.0,S000210779664
li******,애가ㅓ좋아해서 사줬어요,10.0,S000210779664
ki*****,아이가 매번 좋아하는 시리즈에요.재밌게 잘 읽네요,10.0,S000210779664
Fi*******,아이가 좋아하는 깜냥. 늘 즐겁게읽어요,10.0,S000210779664
9m******,깜냥 책 아주 좋아해오,10.0,S000210779664
je*******,깜냥시리즈는 무조건입니다,10.0,S000210779664
yo********,깜냥이 시리즈 다 사려고 합니다 . 아이가 너무 좋아해요,10.0,S000210779664
zz****,초저학년 읽깆ㆍㄷㅎ아요,10.0,S000210779664
kk****,아이가 깜냥에 쏙 빠져서 너무 재미있게 읽고 있어요. 저학년 아이에게 추천해요. 시리지 모두 재밌대요.,10.0,S000210779664
mi******,"초1 추천도서로 깜냥 도서관에서 대출해서 읽었는데, 재미있고 소장하고 싶다고 해서 구매했어요:)",10.0,S000210779664
ki********,아이가 사달라고해서 샀어요,10.0,S000210779664
sj*****,재밌어요추천해요,10.0,S000210779664
gr********,기대되는 책인 것 같습니다.,10.0,S000210779664
mi******,깜냥시리즈 두고두고 꺼내 읽어서 신간 나오고 읽고 싶다기에 바로 구매 배송받고 단숨이 읽네요,10.0,S000210779664
lj******,아이가 정말 좋아하는 시리즈입니다.,10.0,S000210779664
jo****,하품이가 나오니 더 재밌어요,10.0,S000210779664
ne******,재미있게 잘 읽었습니다,10.0,S000210779664
mo******,아이가 좋아하는 시리즈책이라 좋아해요,10.0,S000210779664
ko******,재미있게 읽었습니다.,10.0,S000210779664
me********,아이들에게 좋은 책이에요,10.0,S000210779664
ke*****,아이가 좋아했어요 잼있었다고,10.0,S000210779664
si*****,그림 귀엽고 아이가 좋아해요,10.0,S000210779664
wh*****,내용이랑 그림 귀엽습니다.,10.0,S000210779664
ch********,아이가좋아해요 좋아해요,10.0,S000210779664
jy*******,귀엽고 재밌어요 ㅎㅎ,10.0,S000210779664
in******,아이가 좋아하는 책이에요.,10.0,S000210779664
dp****,내용이 좋아요 유익해요,10.0,S000210779664
mi*****,아이가 좋아해서 시리즈 다모았네요~~가끔씩 1-6권 쌓아놓고 또보기도 하고..추천해요,10.0,S000210779664
oo*******,흥미롭게 읽었습니다,10.0,S000210779664
bl*******,재미있게 잘 읽었습니다.,10.0,S000210779664
dr*****,재밌게 잘보았습니다,10.0,S000210779664
sm*****,신간나오고 바로 구매요,10.0,S000210779664
sp****,깜냥 시리즈를 좋아해서 구매했어요,10.0,S000210779664
ca*******,잘읽습니다 유익해요,10.0,S000210779664
wt****,아이가 좋아해요 책에 재미를 알게해주면 좋겠어요,7.5,S000210779664
il******,아이가 좋아해요.,10.0,S000210779664
mo*****,깜냥은 못 참죠. 언제나 예약 구매!,10.0,S000210779664
zn******,아이가 좋아하며 잘 읽습니다.,10.0,S000210779664
su******,애들이 재미 있어 합니다,10.0,S000210779664
da*******,항상 유쾌하고 재밌어요 함께 읽으면 더 좋아요,10.0,S000210779664
kb*****,초등학생이 너무나 사랑하는 재미있는 책.,10.0,S000210779664
pu*****,너무나 좋아해요 추천,10.0,S000210779664
et****,아들이 너무 좋아하는 책이에요!,10.0,S000210779664
pe********,깜냥시리즈 좋아해요.,10.0,S000210779664
ji******,아이랑 같이 읽었는데 재미있네요,10.0,S000210779664
to*****************,아이가좋아하는책이라서구입햇어여,10.0,S000210779664
je*****,귀여운 깜냥이를 보면 볼수록 그렇게 사랑스러울수가 없습니다.하품이와의 캐미도 좋고 다음편도 별써부터 기대중이에요!,10.0,S000210779664
ak******,아이들이 재미있게 보내요,10.0,S000210779664
eu****,깜냥시리즈로 거부감 없이 글밥 많은 책 넘어가는 중입니다ㅎㅎㅎ새로운 시리즈 나오면 먼저 주문해달라고 해요,10.0,S000210779664
hd*****,아이가좋아하는 시리지를 잘 읽었습니다.,10.0,S000210779664
ja********,아이가 흥미를 보여요.,10.0,S000210779664
so******,너무 재미있어요. 다음 시리즈도 기대됩니다,10.0,S000210779664
ji********,아이가 좋아합니다.,10.0,S000210779664
ja******,아이의 베스트 책 중 하나인 깜냥시리즈 넘 재미있어해요,10.0,S000210779664
hm*******,1권부터 아이들이 즐겁게 읽던 책이예요~,10.0,S000210779664
b_**************,깜냥 재미있다며 시리즈 다 모으겠다고 하네요^^,10.0,S000210779664
hk******,정말 재밌고 글밥 읽기 좋아요,10.0,S000210779664
he********,초등 2학년 아이가 이 시리즈를 너무 좋아해요~,10.0,S000210779664
yu****,캐릭터들이 귀여워요,10.0,S000210779664
qu*******,시리즈로 구매해서 읽었습니다,10.0,S000210779664
ka*******,아이들이 좋아해요~~,10.0,S000210779664
hi******,깜냥은 저도 같이 읽는책이에요 몇번이고 봅니다 아이가 ㅎ,10.0,S000210779664
gg********,조카가 좋아합니다...,10.0,S000210779664
kw******,깜냥  시리즈로 다음도 기대됩니다.,10.0,S000210779664
to****,깜냥 시리즈 재밌어서 좋아요,10.0,S000210779664
lu****,재미있어요잘읽고있어요,10.0,S000210779664
sj*****,재미있게 읽을 수 있어요,10.0,S000210779664
dm********,재밌게 잘 읽네요~,10.0,S000210779664
jy*******,아이가 너무 좋아해요,10.0,S000210779664
de*****,재미있게 잘 읽었습니다.,10.0,S000210779664
re**********,재미았는지 한번에 다 읽었어요,10.0,S000210779664
al********,아이가 좋아해요 !!!,10.0,S000210779664
hl***,고양이 이야기라 8살아이가좋아합니다,10.0,S000210779664
tj******,깜냥 시리즈 좋아하는 딸아이를 위해 구입했어요,10.0,S000210779664
at****,유익한 내용이에요 추천합니다!!,10.0,S000210779664
ho******,애가 크리스마스선물로 주었는데 좋아해요,10.0,S000210779664
go*****,과거도 매력적인 깜냥,10.0,S000210779664
tk****,귀엽고 사랑스러운 캐릭터입니다.,10.0,S000210779664
ma********,깜냥 다 봤는데 재밌네요ㅎㅎ,10.0,S000210779664
ha****,귀여운 고양이들 이야기라 좋아해요,7.5,S000210779664
wn****,초4아이 아직도 깜냥 좋아라하네요. 재미있대요.,10.0,S000210779664
wo******,재밌는 책이래요.딸이,10.0,S000210779664
my****,재미있어요. 1권부터 연결해서 읽어도 좋고 6권만 읽어도 충분히 이해되고 재미있어요.,10.0,S000210779664
fr********,시리즈별로 다 있어요 재밌어요,10.0,S000210779664
9m******,아이가좋아하는책이에요,10.0,S000210779664
db****,깜냥이는 이름만 들어도 정겹네요 아이가 잘 읽습니다,10.0,S000210779664
ks*****,돌아온 깜냥6권! 나오자마자 바로 6권 겟!하고 바로 읽었습니다^^,10.0,S000210779664
bl******,1학년 딸아이가 좋아하는 책이예요~ 1권부터 구매해서 계소읽고 있어요~ 추천합니다~,10.0,S000210779664
ch********,아이가 참 좋아합니다 추천,10.0,S000210779664
w0****,초2 아이가 좋아합니다,10.0,S000210779664
dr******,모든 시리즈 다 구입했어요~,10.0,S000210779664
si****,깜냥 학교에 갖고가서 읽었다네요~,10.0,S000210779664
ci******,아이들이 정말 좋아해요,10.0,S000210779664
v5*******,아이가 깡냠시리즈 좋아해서 주문했어요~재미있다고 좋아하네요.^^,10.0,S000210779664
ql*******,아이가 깜냥을 좋아해요,10.0,S000210779664
ku******,아이가 좋아해서 시리즈 나올 때마다 사서 읽네요^^,10.0,S000210779664
ri*******,재미있게 읽었어요.ㅎ,10.0,S000210779664
ku******,아이가 너무 좋아하는 깜냥 재미있게 읽고 있어요,10.0,S000210779664
ch****,아이들이 좋아하는 시리즈,10.0,S000210779664
je*******,깜냥이 시리즈 다잇어요,10.0,S000210779664
cw***,귀염뽀짝 깜냥이^^,10.0,S000210779664
ku*******,아이들이 좋아하는 시리즈인데 역시이번편도 재미있네요,10.0,S000210779664
ha*******,아이가 좋아하는 작가 시리즈에요,10.0,S000210779664
ly*****,깜냥 6 하품이의 가족,10.0,S000210779664
hu*******,아이들이 너무나도 좋아하는 책입니다^^6권 나와서 바로 구입했어요 ^^,10.0,S000210779664
le*****,깜냥 시리즈는 늘 강추입니다 ㅎ,10.0,S000210779664
ss********,얼마나 기다렸는지!재미있어합니다~^^,10.0,S000210779664
io******,정말 재미있어해요 다음 권도 나왔으면 좋겠습니다,10.0,S000210779664
te******,아이가 훙미를 갖고 잘 읽어요,10.0,S000210779664
da********,아이가 너무 좋아해요 ~~ 잘읽어서 더 좋네요??,10.0,S000210779664
ss*******,아이가재미있다고하네요,10.0,S000210779664
kh***,아이들이 재밌다고 하네요...,10.0,S000210779664
gu*******,좋은 선물이 되었습니다,10.0,S000210779664
yu*******,얼마전 아이들과 깜냥 뮤지컬을 관람하고 욌어요. 유쾌하고 즐거운 깜냥이는 아이들이 무조건 사랑하는 캐릭터지요,10.0,S000210779664
80*****,1권부터 꾸준히 읽고 있습니다,10.0,S000210779664
hl***,8살 딸이 좋아해요,7.5,S000210779664
my*******,아이가 시리즈모아서...매권 사모으십니다^^어른인저도 심심할때 읽어요 ㅋㅋ,10.0,S000210779664
ch*******,어김없이 나올때마다 주문해요. 아이가 재밌어 해서요.,10.0,S000210779664
su*****,추천받아서 샀는데 재밌어요^^,10.0,S000210779664
sy***,너무 귀여운 깜냥! 글씨고 큼직하고 그림과 함께있어 저학년 아이들도 쉽게 읽습니다. 추천!,10.0,S000210779664
jo*****,깜냠시리즈는 아이의 최애 도서에요 신간 나와서 바로 구매합니다,2.5,S000210779664
le***,6권 나오길 아이가 엄청기다렸어요,10.0,S000210779664
az***,깜냥이도 즐겁게 보고 있어요,7.5,S000210779664
tk*******,새로나와서 구입해요,10.0,S000210779664
kh*****,시리즈로 쭉 읽고 있어요,10.0,S000210779664
dr******,깜냥 시리즈는 나올때마다 구입해요,10.0,S000210779664
fi*******,아이가 좋아해요 잘읽어요,10.0,S000210779664
eh******,역시 깜냥 시리즈는 진리이네요. 이번 6편도 넘 재밌어요.,10.0,S000210779664
zi*****,아이에게 읽어주는 내내 즐거웠습니다.,10.0,S000210779664
zi*****,아이가 좋아하고 함께 읽는 저도 즐거웠습니다.,10.0,S000210779664
zl********,깜냥시리즈는 늘 재밌게 잘 읽네요,10.0,S000210779664
gh*******,애들이 너무 좋아하는 책이예요~반복해서 읽고 또 읽어요~!!,10.0,S000210779664
a7*****************,아이가 좋아하네요 ^^,10.0,S000210779664
jd*****,아이가 정말 좋아해요,10.0,S000210779664
kn*****,아이가 정말 재밌게봐서 시리즈나올때마다 구매해요,10.0,S000210779664
hh**,9살 아들이 좋아하는 책^^,10.0,S000210779664
ri******,깜냥 시리즈 다 읽었어요. 귀여워요,10.0,S000210779664
on********,아이가 깜냥 엄청 좋아하고  기다려요,10.0,S000210779664
ko*****,아이가 너무 좋아해요.,10.0,S000210779664
se*****,해결사답게 착착 진행되는게 참 재미있네요 아이기 좋아해요,10.0,S000210779664
ki********,잘읽어요 아이가 좋아해요,10.0,S000210779664
ka*****,아이가 좋아하는 책서프라이즈로 선물했어요~,10.0,S000210779664
je*****,아이가 정말 좋아하는 시리즈입니다. 역시 재미있다고 하네요.,10.0,S000210779664
kj*****,아이가 깜냥을 너무 좋아해서 받자마자 재밌다며 읽어서 너무 뿌듯합니다. 시리즈 모으는 재미가 있어요.,10.0,S000210779664
ta*****,깜냥이 벌써 6권~  아이가 잘읽고있어요!,10.0,S000210779664
im*****,깜냥 에피소드는 모두 재미있어요 ㅎㅎ,10.0,S000210779664
ks******,매우 재미있게 잘 읽었어요,10.0,S000210779664
mu********,아이가 너무 좋아해요 시리즈로 모으고 있어요,10.0,S000210779664
el***,아이가 잘 봅니다.,10.0,S000210779664
ha*****,깜냥 6권 역시나 잼있어요.,10.0,S000210779664
ha*******,아이바 좋아하는 시리즈에요,10.0,S000210779664
ad******,아이가 잘 읽어요.,10.0,S000210779664
yc*****,아이가 너무 좋아해요..,10.0,S000210779664
lu******,아이가 깜냥 시리즈는 항상 발매되자마자 구매해서 보네요. 항상 다음 이야기를 기다립니다.,10.0,S000210779664
gP******,재미있는 스토리와 따뜻한 그림체 좋아요,10.0,S000210779664
se********,아이가좋아하고잘읽습니다,10.0,S000210779664
jy******,책을 그렇게 좋아하지 않는 아들인데 깜냥책은 정말 좋아해서 읽고 또 읽어요.이번 책도 재미있다고 해요.,10.0,S000210779664
da********,드디어 6권이 나왔네요! 1권부터 지속적으로 읽고 있습니다. 재미와 감동이 동시에!!,10.0,S000210779664
ls*****,기다리던 6권이 나왔네요~~잘 읽을게요~~,10.0,S000210779664
Co****,이거 미리보기로 읽어봤는데 어른이 봐도 재미있네요,10.0,S000210779664
po*****,기다리던 책입니다 6권 추천해요,10.0,S000210779664
ka******,깜냥 신작 기다리고 있었어요 아이들이 재미있게 보고 있습니다,10.0,S000210779664
ha****,기다리던 시리즈예요,10.0,S000210779664
bj*****,유치원 아들이 너무나 좋아해요,10.0,S000210779664
lo******,이번편도 역시 기대만큼 재미있고 좋았어요,10.0,S000210779664
1w******,아이가 재미있어하는 책입니다.,10.0,S000210779664
sp*******,재밌어요 아이와 함께 봤네요,10.0,S000210779664
er***,너무 좋아해요. 재미있어요,10.0,S000210779664
u1****,신간이 나온 건 엄마보다 아이가 먼저 알아요 ^^ 아직 1학년이라 긴 글이 익숙하지 않을텐데도 한 자리에서 읽어내고 반복해서 보는 게 신기할 정도로 좋아합니다,10.0,S000210779664
po******,신간 깜냥 나오자마자 사서 읽었어요!!,10.0,S000210779664
re******,귀엽고 사랑스러운 글이예요.,10.0,S000210779664
si********,아이와 보기 좋아요.,10.0,S000210779664
hs****,우와아 6권이 나왔오요!!! 너무너무 재밌오요 하품이의 집고양이 체험이 기억에 남네요! 하품이랑 깜냥이의 모험 잎으로도 계속 보고 싶어요!!!,10.0,S000210779664
le*****,아이가.깜냥 시리즈를 너무 좋아해요,10.0,S000210779664
je******,추천합니다 추천합니다,10.0,S000210779664
fo*******,작은 애가 깜냥시리즈 좋아해서 계속 보더라구요~신간 나왔다는 소리에 바로 반응하네요^^,10.0,S000210779664
ra****************,깜냥이 벌써 6권까지 나왔다! 6권에서는 여러 사건이 벌어져서 아주 재미있고 유익하기까지 한다. 7권이 기대된다!,10.0,S000210779664
ra******,재미있게 잘읽네요~~~~^,10.0,S000210779664
ki*******,깜냥 6권 기다렸습니다.귀연그림에 아이가 너무좋아하네요.,10.0,S000210779664
yo*******,아이가 좋아하는 시리즈 동화책입니다,10.0,S000210779664
co*******,내용이 귀엽고 재미있어요^^,10.0,S000210779664
vi*****,기다린 만큼 재미 백배,10.0,S000210779664
di***,아이들 눈높이에 잘맞네요,10.0,S000210779664
be****,초등학교 1학년 딸아이가 기다리던 책~ 바로 구매했어요~,10.0,S000210779664
si*******,아이가 많이 좋아하는 책입니다.,10.0,S000210779664
eu******,시리즈를 다 재미있게 읽었어요.,10.0,S000210779664
yo****,아이가 좋아해요,10.0,S000210779664
ji******,아들이 좋아하는 책~~~ 좋아하면 끝입니다^^@,10.0,S000210779664
rl*******,아이가 정말 좋아합니다,10.0,S000210779664
lo******,6권도 역시 재미있어요.,10.0,S000210779664
yo******,시리즈 모두 쉬운단어들로 재미있는 스토리로 아이가 좋아합니다. 고양이 좋아하는 아이들이라면 더욱 추천해요,10.0,S000210779664
po******,역시 믿고 사서 보는 깜냥 다음 권입니다!!!,10.0,S000210779664
do*******,아이가 좋아해서 구매했어요.,10.0,S000210779664
1w******,아이가 좋아하는책 바로 구입했어요,10.0,S000210779664
hy********,아이가 홍민정 작가님 책을 좋아해 신탁 나올때마다 구매해요,10.0,S000210779664
we****,깜냥 신간! 초3 신났어요~~,10.0,S000210779664
ac*******,6권 발간됐다는 소식 듣고 바로 구입했어요아이가 너무 좋아하고 기대했답니다.배송도 바로 오니 너무 좋네요.^^책을 잘 안읽으려는 아이인데 이 책은 스스로 잘 읽네요.ㅎㅎ,10.0,S000210779664
we*****,아주 재미있어서 좋습니다!^^,10.0,S000210779664
je******,한참 기다렸어요. 재밌게 잘 읽을게요,10.0,S000210779664
ps******,이 시리즈는 언제나 재미있어요....,10.0,S000210779664
83*****,초2딸이 재미로 읽어요,10.0,S000210779664
ks******,재미있게 읽었어요..,10.0,S000210779664
jo******,조카에게 선물했어요~,10.0,S000210779664
jh****,역시 아이들의 사랑을 받는 깜냥!,10.0,S000210779664
pn****,깜냥 마니아 어린이는 역시나 너무 좋아하네요. 중간에 하품이 삽화를 보고는 한참 웃더라구요 ㅎㅎ 벌써 7권을기다립니다,10.0,S000210779664
yo*******,아이가 좋아해서 숨겨놨다 줄거예요지금 4권읽고 있거든요~,10.0,S000210779664
uj*****,하품이가 재미있어요,10.0,S000210779664
ka***************,아이가 어릴 때부터 제일 좋아한 유튜버 탁주 쪼꼬님 이야기가 책으로 나왔네요. 내용을 다 알면서도 꼭 보고싶다고 하네요. 아주 잘 봅니다.,10.0,S000212737925
he********,아이가 사달라해 구매했는데 글을 읽기시작하는 아이라 혼자 흥미를 가지고 읽어서 좋아요 2권도 사러갑니다~~,10.0,S000212737925
et***,잘 받았습니다 감사합니다.,10.0,S000212737925
av*****,아이가 탁주 쪼꼬 너무 좋아해요^^오늘 오후4시에 택배 받아서 오자마자 아이에게 줬더니 간식 먹으며 1권 웃으며 읽더니 2권 달라네요^^,10.0,S000212737925
ph****,유치원 친구가 이야기 한책이라고 생일선물로 갖고싶대서 사줬는데 정말 좋아합니다.,10.0,S000212737925
lh****,아이가 너무 너무 좋아해요!,10.0,S000212737925
su*****,재미와 줄거리가 있어  유익합니다,7.5,S000212737925
el********,아이가 좋아해서  재밌게 읽었네요,10.0,S000212737925
kb*****,아이들이 신나했어요.받자마자 읽고 표시하고 그리고 받아쓰기와 책읽기 하니 다행입니다.,10.0,S000212737925
hy****,용사보단 이게 더 재미있는거 같아요,10.0,S000212737925
qn********,저도 함께 읽었는데 흥미로운 탈출 게임이 많아요.,10.0,S000212737925
dk*****************,아이가 탁주쪼꼬를 좋아해요.너투브도 탁주쪼꼬만 보여줘요 ㅋ 다른영상들에 비해 말도 험하게 하지않아서요 ㅋㅋ그러다 아이가 이모한테 탁주쪼꼬책 사달라 해서 이모가 사줬는데 2권을 사줘서....ㅋㅋ 1권은 제가ㅜ다시 구매햇네요 ㅋ  1권 잇어서 2권 사달라 한 줄 알앗데요ㅠㅠ,10.0,S000212737925
ar******,보상으로 사주는데 아이가 골랐어요^^,10.0,S000212737925
ma*******,초1  아들이 잼있다고 3번 읽었어요,10.0,S000212737925
vi********,아이가 재미있어 합니다. 반복해서 읽어요.,10.0,S000212737925
wa****,애들이 잘 일ㅋ습니다,10.0,S000212737925
gu******,배송 오자마자 하루종일 아이가 보고 있네요 만족합니다,10.0,S000212737925
mk***,아이가 좋아하는 유튜브라 구매했어요,10.0,S000212737925
po******,아이가 탁주쪼꼬를 너무 좋아해서사달라고 졸라서 구매하게 되었어요아이취향 저격. 웃기다고 넘어가고 그러네요,10.0,S000212737925
se******,아이가 탁주쪼코 좋아해서ㅜ사줬는데역시나 좋아하니 잘 읽네요^^,10.0,S000212737925
su*******,아이가 재밌어하네요!,10.0,S000212737925
jy*****,아이들이 좋아하고 자주봐요,2.5,S000212737925
yo*******,엄청 재밌다고 두번 세번 읽네요,10.0,S000212737925
es*****,애들이 좋아해요. 재밌네요,10.0,S000212737925
es*****,애들이 탁주쪼꼬 좋아하는데 책도 나오니 너무 재밌어해요,10.0,S000212737925
ur******,애들이 좋아합니다.,10.0,S000212737925
pi******,매일 읽어요 ㅋㅋ 만화책이라 꺼렸는데 매일 읽으니 괜찮은듯해요,7.5,S000212737925
ja****,아이가 탁주 쪼꼬를 엄청 좋아하는데 책으로 사주니깐 더 좋아하네요^^,10.0,S000212737925
ls*********,아이가 이시리즈 좋아해요,10.0,S000212737925
bc****,아이가 좋아합니다.,10.0,S000212737925
re********,요즘 책은 다 유튜버는 끼네요,10.0,S000212737925
ms*****,탁주쪼꼬 좋아해요,10.0,S000212737925
bj*******,조카들이 좋아해요~~,10.0,S000212737925
rk******,아이들이 좋아해요~,7.5,S000212737925
fr********,아이가 직접 골랐어요,10.0,S000212737925
de*****,7살남자아이 자주 꺼내서 혼자 봐요~ 재밌데요~~,10.0,S000212737925
so***************,진짜 조아해요 ㅋㅋ,10.0,S000212737925
no***************,너무 재밌어요 추천합니다,10.0,S000212737925
bl******,아이들이 좋아해요 금방 읽었어요,10.0,S000212737925
sc*******,재미있어요 ㅎ잘 읽어요,10.0,S000212737925
ha******,아이가 좋아해서 구매했엉ᆢㄷ,10.0,S000212737925
ha******,아이가 좋아해서 구매했어요,10.0,S000212737925
da******************,아이들이 탁주쪼꼬를 좋아해서 구매했어요,10.0,S000212737925
ao*******,아이가 좋아합니다.,7.5,S000212737925
pi******,8세아이 너무 좋아해요~,10.0,S000212737925
rl******,좋습니다 그리고 좋습니다,10.0,S000212737925
wi******,아이가 재미있게 읽었어요,10.0,S000212737925
mr****,아들이 좋아하는 책입니다.,10.0,S000212651047
mk**************,아이가 재미있어합니다,10.0,S000212651047
ha*****,아이가 좋아해요. 추천해요,10.0,S000212651047
lo******,우리애들이 좋아하는 책이라 선물해줬어요 읽어도 질리지않나봐요,10.0,S000212651047
bs******************,배송도 빠르고 좋아요,10.0,S000212651047
gh*******,좋아요 아이가 너무 좋아해서 시리즈를 다사고싶네요,10.0,S000212651047
ym*****,초1 아이가 매우 재밌어해요,10.0,S000212651047
my**************,아이가 재미있어합니당 ^-^,10.0,S000212651047
my**************,아이가 재미있어합니다 ^-^,10.0,S000212651047
gy****************,좋아요~~ 아이가 좋아합니다!,7.5,S000212651047
lo*******************,굿굿 재밌어요.   ^,10.0,S000212651047
lo*****,선물했는데 아이가 좋아해요,10.0,S000212651047
wl********************,좋아해서 사줬네요 근데 비싸요,10.0,S000212651047
wl********************,좋아해서 샀어요 ㅅㅅ,10.0,S000212651047
jj*****,백앤아 시리즈는안살 수 없단 아들 😆😆재밌게잘읽어요,10.0,S000212651047
ju********,아이가 좋아해서 시리즈 다 샀어요,10.0,S000212651047
rk******,재미있게 읽었습니다,10.0,S000212651047
ly*****,아이가 잘 읽고재밌어 합니다,10.0,S000212651047
ke****,백앤아 나올 때마다 사달라고 하네요좋아해요,10.0,S000212651047
kh*****,꾸준히 읽고 있어요,10.0,S000212651047
gl*******,재미있대요 ㅎㅎ 추천합니다,10.0,S000212651047
ht****,아이가 재미있게 읽었습니다.,10.0,S000212651047
pi****,아주 좋아해요.ㄱㅅ해요.,10.0,S000212651047
dl********,아이가 커 가면서 유튜브 영상들도 많이 보는데 백앤아 유튜버들도 좋아해서 책까지 구매하게 됐네요.. 좀 비싸긴 하지만 책 잘보고 있습니다..,10.0,S000212651047
ba******,백앤아 팬이라~ 뭘 나오기만 하면 다 구입하고 있어요~,10.0,S000212651047
gg****,초등2학년아이가 좋아해요,10.0,S000212651047
re*****,흔한남매에이어 아이가 잘봅니다,10.0,S000212651047
au*******,백앤아가 유익한 책은 아니지만 일단 뭔갈 찾아 들고 읽는 다는 거에 의의를,10.0,S000212651047
ni****,좋습니다. 좋습니다.,7.5,S000212651047
ap****,재미있다고 하네요.,10.0,S000212651047
qu*******,백앤아 시리즈를 좋아하는 딸,10.0,S000212651047
dm********,아이가 좋아하네요~,10.0,S000212651047
zi******,아이가  재미있게읽어요,10.0,S000212651047
ni*****,백앤아 찐팬인 딸램을 위해 구입했어요. 더 재미있고 유익한 내용의 책이 많이 나오면 좋겠습니다.,10.0,S000212651047
fa*******,재밌게 술술 잘 읽혀요.,10.0,S000212651047
sa*******,아이가 너무 좋아해서 구매했어여,10.0,S000212651047
ss*****,아이들이 좋아합니다.,10.0,S000212651047
ma*****,아이가 너무 좋아하는 크리에이터라서 구매했어요,10.0,S000212651047
ro******,아이가 재미있게 보네요~,10.0,S000212651047
yu***,항상 재미있어서 다음편이 기대됩니다,10.0,S000212651047
rl******,좋습니다 그리고 좋습니다,10.0,S000212651047
mi*******,무엇보다. 애가 좋아해서 사줬어요.,2.5,S000212651047
kh******,아이가 좋아해서 계속 구매합니다,10.0,S000212651047
hl***,백앤아야 뭐 애들 기본도서죠,10.0,S000212651047
da*****,아이가 너무 좋아합니다,10.0,S000212651047
ss*******,아이가재미있게봅니다,10.0,S000212651047
kt****,그림이 귀여워요 같이 읽으니 재밌내요,10.0,S000212651047
se*****,아이가 출간을 기다렸어요 금방 읽어요,10.0,S000212651047
dl*******,아이가 너무 좋아해서 안사줄수가 없네요,10.0,S000212651047
sn********,백앤아 책 좋아해요,10.0,S000212651047
we****,만화책이라서 한 번 읽고 말 것 같았는데 두 번은 읽어요.,10.0,S000212651047
32*******,아이가 너무 좋아해요,10.0,S000212651047
tk*****,아이가 많이 좋아하네요,10.0,S000212651047
so******,아이가 좋아해서 시리즈로 구매중입니다.,10.0,S000212651047
if****,아이가 좋아해요 개인적으로 이 유튜버들 그닥안좋아해서^^;;;,7.5,S000212651047
we******,기다리던 책이에요 재밌어요,10.0,S000212651047
me********,아이가 제일 재미있데요 스티커도 들어 있어요,10.0,S000212651047
yo****,아이가 너무 좋아합니다,10.0,S000212651047
kb********,마무리 괜찮게 끊나네요. 아이가 전 시리즈 잘 읽었어요,10.0,S000212934840
li*****,아이가 너무 좋아해요 이거만 봄,10.0,S000212934840
jo**************,항상 시리즈가 나올때마다 읽고있어요,10.0,S000212934840
ol******,전권 사서 읽었어요!,10.0,S000212934840
li*****,아이가 재밌어해요 그래서 자주 삽니다,10.0,S000212934840
os****,전천당은 오래 좋아하네요,10.0,S000212934840
DA********,꾸준히 좋아하는 책이예요,10.0,S000212934840
ik******,아이가 잘 읽네요~~,10.0,S000212934840
ik******,"아이가 만화책 위주로 읽는데, 전천당 시리즈는 잘 읽네요",10.0,S000212934840
ly*******************,안에 컬러풀 삽화가 없는게 아쉽네요,7.5,S000212934840
ks****,아이가 넘 좋아해서 20권까지 다 읽었어요,10.0,S000212934840
jj*****,언제봐도 재미있는 전천당!TV로도 보지만 책으로 보는 재미는 또 다르죠~^^,10.0,S000212934840
